date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-03-25,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-03-26,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-03-27,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-03-28,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-03-29,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-03-30,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-03-31,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-01,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-02,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-03,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-04,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-05,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-06,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-07,990,0,984,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-08,991,0,984,6,,0,1,1,0,0,0,,0,0,安徽
2020-04-09,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-10,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-11,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-12,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-13,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-14,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-15,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-16,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-17,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-18,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-19,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-20,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-21,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-22,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-23,991,0,984,6,,0,1,0,0,0,0,,0,0,安徽
2020-04-24,991,0,985,6,,0,0,0,0,1,0,,0,0,安徽
2020-04-25,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-26,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-27,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-28,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-29,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-04-30,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-01,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-02,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-03,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-04,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-05,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-06,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-07,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-08,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-09,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-10,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-11,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-12,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-13,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-14,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-15,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-16,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-17,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-18,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-19,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-20,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-21,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-22,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-23,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-24,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-25,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-26,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-27,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-28,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-29,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-30,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-05-31,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-01,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-02,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-03,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-04,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-05,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-06,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-07,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-08,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-09,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-10,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-11,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-12,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-13,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-14,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-15,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-16,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-17,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-18,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-19,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-20,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-21,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-22,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-23,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-24,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-25,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-26,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-27,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-28,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-29,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-06-30,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-01,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-02,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-03,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-04,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-05,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-06,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-07,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-08,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-09,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-10,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-11,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-12,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-13,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-14,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-15,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-16,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-17,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-18,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-19,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-20,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-21,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-22,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-23,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-24,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-25,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-26,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-27,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-28,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-29,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-30,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-07-31,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-01,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-02,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-03,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-04,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-05,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-06,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-07,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-08,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-09,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-10,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-11,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-12,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-13,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-14,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-15,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-16,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-17,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-18,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-19,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-20,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-21,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-22,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-23,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-24,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-25,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-26,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-27,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-28,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-29,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-30,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-08-31,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-01,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-02,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-03,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-04,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-05,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-06,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-07,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-08,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-09,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-10,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-11,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-12,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-13,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-14,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-15,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-16,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-17,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-18,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-19,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-20,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-21,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-22,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-23,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-24,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-25,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-26,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-27,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-28,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-29,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-09-30,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-01,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-02,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-03,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-04,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-05,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-06,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-07,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-08,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-09,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-10,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-11,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-12,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-13,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-14,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-15,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-16,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-17,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-18,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-19,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-20,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-21,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-22,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-23,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-24,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-25,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-26,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-27,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-28,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-29,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-30,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-10-31,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-01,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-02,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-03,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-04,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-05,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-06,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-07,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-08,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-09,991,0,985,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-10,992,0,985,6,,0,1,1,0,0,0,,0,0,安徽
2020-11-11,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-12,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-13,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-14,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-15,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-16,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-17,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-18,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-19,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-20,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-21,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-22,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-23,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-24,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-25,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-26,992,0,985,6,,0,1,0,0,0,0,,0,0,安徽
2020-11-27,992,0,986,6,,0,0,0,0,1,0,,0,0,安徽
2020-11-28,992,0,986,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-29,992,0,986,6,,0,0,0,0,0,0,,0,0,安徽
2020-11-30,992,0,986,6,,0,0,0,0,0,0,,0,0,安徽
2020-12-01,992,0,986,6,,0,0,0,0,0,0,,0,0,安徽
2020-12-02,992,0,986,6,,0,0,0,0,0,0,,0,0,安徽
2020-12-03,992,0,986,6,,0,0,0,0,0,0,,0,0,安徽
2020-12-04,992,0,986,6,,0,0,0,0,0,0,,0,0,安徽
2020-01-20,0,0,0,0,,0,0,0,0,0,0,,0,0,新疆
2020-01-21,0,0,0,0,,0,0,0,0,0,0,,0,0,新疆
2020-01-22,0,0,0,0,,0,0,0,0,0,0,,0,0,新疆
2020-01-23,2,0,0,0,,0,2,0,0,0,0,,0,0,新疆
2020-01-24,3,0,0,0,,0,3,1,0,0,0,,0,0,新疆
2020-01-25,4,0,0,0,,0,4,1,0,0,0,,0,0,新疆
2020-01-26,5,0,0,0,,0,5,1,0,0,0,,0,0,新疆
2020-01-27,10,0,0,0,,0,10,5,0,0,0,,0,0,新疆
2020-01-28,13,0,0,0,,0,13,3,0,0,0,,0,0,新疆
2020-01-29,14,0,0,0,,0,14,1,0,0,0,,0,0,新疆
2020-01-30,17,0,0,0,,0,17,3,0,0,0,,0,0,新疆
2020-01-31,18,0,0,0,,0,18,1,0,0,0,,0,0,新疆
2020-02-01,21,0,0,0,,0,21,3,0,0,0,,0,0,新疆
2020-02-02,24,0,0,0,,0,24,3,0,0,0,,0,0,新疆
2020-02-03,29,0,0,0,,0,29,5,0,0,0,,0,0,新疆
2020-02-04,32,0,0,0,,0,32,3,0,0,0,,0,0,新疆
2020-02-05,36,0,0,0,,0,36,4,0,0,0,,0,0,新疆
2020-02-06,39,0,0,0,,0,39,3,0,0,0,,0,0,新疆
2020-02-07,42,0,0,0,,0,42,3,0,0,0,,0,0,新疆
2020-02-08,45,0,0,0,,0,45,3,0,0,0,,0,0,新疆
2020-02-09,49,0,0,0,,0,49,4,0,0,0,,0,0,新疆
2020-02-10,55,0,0,0,,0,55,6,0,0,0,,0,0,新疆
2020-02-11,59,0,3,0,,0,56,4,0,3,0,,0,0,新疆
2020-02-12,63,0,3,1,,0,59,4,0,0,1,,0,0,新疆
2020-02-13,65,0,6,1,,0,58,2,0,3,0,,0,0,新疆
2020-02-14,70,0,6,1,,0,63,5,0,0,0,,0,0,新疆
2020-02-15,71,0,11,1,,0,59,1,0,5,0,,0,0,新疆
2020-02-16,75,0,12,1,,0,62,4,0,1,0,,0,0,新疆
2020-02-17,76,0,12,1,,0,63,1,0,0,0,,0,0,新疆
2020-02-18,76,0,14,1,,0,61,0,0,2,0,,0,0,新疆
2020-02-19,76,0,20,1,,0,55,0,0,6,0,,0,0,新疆
2020-02-20,76,0,22,1,,0,53,0,0,2,0,,0,0,新疆
2020-02-21,76,0,24,2,,0,50,0,0,2,1,,0,0,新疆
2020-02-22,76,0,25,2,,0,49,0,0,1,0,,0,0,新疆
2020-02-23,76,0,28,2,,0,46,0,0,3,0,,0,0,新疆
2020-02-24,76,0,30,2,,0,44,0,0,2,0,,0,0,新疆
2020-02-25,76,0,30,2,,0,44,0,0,0,0,,0,0,新疆
2020-02-26,76,0,34,2,,0,40,0,0,4,0,,0,0,新疆
2020-02-27,76,0,43,2,,0,31,0,0,9,0,,0,0,新疆
2020-02-28,76,0,52,3,,0,21,0,0,9,1,,0,0,新疆
2020-02-29,76,0,62,3,,0,11,0,0,10,0,,0,0,新疆
2020-03-01,76,0,64,3,,0,9,0,0,2,0,,0,0,新疆
2020-03-02,76,0,64,3,,0,9,0,0,0,0,,0,0,新疆
2020-03-03,76,0,68,3,,0,5,0,0,4,0,,0,0,新疆
2020-03-04,76,0,69,3,,0,4,0,0,1,0,,0,0,新疆
2020-03-05,76,0,70,3,,0,3,0,0,1,0,,0,0,新疆
2020-03-06,76,0,71,3,,0,2,0,0,1,0,,0,0,新疆
2020-03-07,76,0,72,3,,0,1,0,0,1,0,,0,0,新疆
2020-03-08,76,0,73,3,,0,0,0,0,1,0,,0,0,新疆
2020-03-09,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-10,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-11,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-12,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-13,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-14,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-15,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-16,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-17,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-18,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-19,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-20,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-21,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-22,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-23,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-24,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-25,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-26,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-27,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-28,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-29,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-30,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-03-31,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-01,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-02,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-03,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-04,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-05,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-06,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-07,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-08,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-09,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-10,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-11,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-12,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-13,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-14,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-15,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-16,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-17,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-18,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-19,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-20,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-21,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-22,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-23,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-24,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-25,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-26,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-27,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-28,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-29,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-04-30,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-01,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-02,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-03,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-04,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-05,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-06,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-07,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-08,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-09,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-10,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-11,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-12,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-13,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-14,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-15,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-16,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-17,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-18,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
2020-05-19,76,0,73,3,,0,0,0,0,0,0,,0,0,新疆
